tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
738184450748633089,4562,1310,Thu Jun 02 01:44:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/twxYcPOafl
738166403467907072,9307,3685,Thu Jun 02 00:32:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/P8bgOMMTRs
738156290900254721,2679,709,Wed Jun 01 23:52:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nrzvzPuTvC
737826014890496000,5565,1906,Wed Jun 01 02:00:04 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EZx0YjPjPK
737800304142471168,10557,3736,Wed Jun 01 00:17:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/KxkOgq80Xj
737678689543020544,5332,1445,Tue May 31 16:14:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VflvQLH2y5
737445876994609152,10897,4820,Tue May 31 00:49:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/CaG9MzD3WT
737322739594330112,3809,875,Mon May 30 16:40:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3xqGVH0Dhw
737310737551491075,15519,7997,Mon May 30 15:52:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wvjqSCN6iC
736736130620620800,4569,1871,Sun May 29 01:49:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/447tyBN0mW
736392552031657984,18758,8009,Sat May 28 03:04:00 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/u1ulQ5heLX
736365877722001409,4219,1352,Sat May 28 01:18:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/e3tfXJLi40
736225175608430592,8595,2986,Fri May 27 15:58:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qXteK6Atxc
736010884653420544,8361,3216,Fri May 27 01:47:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/O1TLuYjsNS
735991953473572864,3812,1236,Fri May 27 00:32:10 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/A216OjIdca
735648611367784448,4240,1182,Thu May 26 01:47:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/t6TxTwTLEK
735635087207878657,6536,2550,Thu May 26 00:54:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/IvFSlNXpgj
735274964362878976,13750,5471,Wed May 25 01:03:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/aTU53NNUkt
735256018284875776,3534,954,Tue May 24 23:47:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/MRYv7nDPyS
735137028879360001,3315,1047,Tue May 24 15:55:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5bdCpPlno9
734912297295085568,2892,556,Tue May 24 01:02:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/9MGouPwQmK
734787690684657664,13280,6786,Mon May 23 16:46:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BPoaHySYwA
734776360183431168,2650,584,Mon May 23 16:01:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qw07vhVHuO
734559631394082816,1574,426,Mon May 23 01:40:38 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/OufVDk23JC
733828123016450049,3795,835,Sat May 21 01:13:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/RFToQQI8fJ
733822306246479872,3880,1087,Sat May 21 00:50:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mVfqRdppTL
733482008106668032,3323,1025,Fri May 20 02:18:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jeAENpjH7L
733460102733135873,4447,1379,Fri May 20 00:51:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0b41Q4DKCA
733109485275860992,47143,17347,Thu May 19 01:38:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/pG2inLaOda
732732193018155009,2577,576,Wed May 18 00:39:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rVOLuNRpjH
732726085725589504,3730,957,Wed May 18 00:14:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QwiCVLPMNL
732585889486888962,3887,827,Tue May 17 14:57:41 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sVnJfWVjUp
732375214819057664,8539,2716,Tue May 17 01:00:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/aA2GiTGvlE
732005617171337216,15763,5880,Mon May 16 00:31:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ghyT4Ubk1r
731285275100512256,3681,1063,Sat May 14 00:49:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5phLAnGPTP
731156023742988288,4048,1370,Fri May 13 16:15:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/yGQI3He3xv
730924654643314689,6473,2132,Fri May 13 00:56:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2yctWAUZ3Z
730573383004487680,5194,2319,Thu May 12 01:40:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/CnUl2uDBBV
730427201120833536,3658,1119,Wed May 11 15:59:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/WyqNFvEulG
730211855403241472,4039,1137,Wed May 11 01:44:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/K7pthJXjWE
730196704625098752,5155,2066,Wed May 11 00:43:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rXvcElhoog
729854734790754305,4249,1206,Tue May 10 02:05:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jVxOGKEU0z
729838605770891264,1796,412,Tue May 10 01:00:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/85dTK7XCXB
729823566028484608,4208,1330,Tue May 10 00:01:12 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Ebjt6Y4fMh
729463711119904772,6129,2477,Mon May 09 00:11:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/f2VUpy4WO0
729113531270991872,1988,352,Sun May 08 00:59:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vNjvr5Bl9u
728986383096946689,3338,883,Sat May 07 16:34:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kiuXRXcg4B
728760639972315136,4929,1832,Sat May 07 01:37:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Cofwoy7Vpq
728751179681943552,2930,730,Sat May 07 00:59:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XD3ort1PsE
728653952833728512,3504,1121,Fri May 06 18:33:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/O10zjJ2Ixs
728409960103686147,5192,2165,Fri May 06 02:24:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5i8fORVKgr
728387165835677696,3869,1029,Fri May 06 00:53:27 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SiaiTWgsfP
728046963732717569,4543,1265,Thu May 05 02:21:37 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/9aMxSbOaAZ
728035342121635841,4791,1793,Thu May 05 01:35:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/4RlLA5ObMh
728015554473250816,4316,1179,Thu May 05 00:16:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Z167HgtnBi
727685679342333952,3102,687,Wed May 04 02:26:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/yJ26LNuyj5
727644517743104000,6219,1882,Tue May 03 23:42:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qv3aUwaouT
727524757080539137,4710,1316,Tue May 03 15:46:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fUyDIFkBwx
727314416056803329,3501,806,Tue May 03 01:50:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SbaelU6zRs
727286334147182592,3211,876,Mon May 02 23:59:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/bbta2Q4URK
727175381690781696,4083,1478,Mon May 02 16:38:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vXLkvyNQHp
727155742655025152,3837,1422,Mon May 02 15:20:13 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/BRkhj6tdN0
726935089318363137,7256,2639,Mon May 02 00:43:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/DxlX1yTVYY
726887082820554753,4044,1620,Sun May 01 21:32:40 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2AVcJ2BZsy
726828223124897792,3746,1085,Sun May 01 17:38:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/DWNrPPXgHA
726224900189511680,4653,1240,Sat Apr 30 01:41:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Rgbni2Ns8z
725842289046749185,7433,2848,Fri Apr 29 00:21:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vtVHtKFtBH
725786712245440512,4392,1461,Thu Apr 28 20:40:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uIdGqug9rw
725729321944506368,5475,1915,Thu Apr 28 16:52:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/adQt5a6TZU
725458796924002305,1486,668,Wed Apr 27 22:57:10 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BHICimO58W
724983749226668032,3898,1403,Tue Apr 26 15:29:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qFqLtudIiD
724771698126512129,2496,690,Tue Apr 26 01:26:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JlFqOhrHEs
724405726123311104,5589,1772,Mon Apr 25 01:12:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nRUaKWnJfH
724049859469295616,4557,1898,Sun Apr 24 01:38:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XTsZTgilnT
724046343203856385,2808,597,Sun Apr 24 01:24:35 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/pIQEdbBxdL
724004602748780546,4408,1693,Sat Apr 23 22:38:43 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EdKG43VvEl
723912936180330496,4098,1313,Sat Apr 23 16:34:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AhMfUu6Onm
723688335806480385,8123,3201,Sat Apr 23 01:41:59 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YgNuDQbv89
723673163800948736,3193,959,Sat Apr 23 00:41:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Dz6MiVssVU
723179728551723008,5577,2018,Thu Apr 21 16:00:57 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/8dNWp1cSEa
722974582966214656,4337,1693,Thu Apr 21 02:25:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/eV1diwds8a
722613351520608256,5217,1759,Wed Apr 20 02:30:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qjd0UJKYUY
721503162398597120,4911,2013,Sun Apr 17 00:58:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/IOAk9i4UvE
721001180231503872,2662,661,Fri Apr 15 15:44:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AFzzKqR4tT
720785406564900865,3286,834,Fri Apr 15 01:26:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0l4I8famYp
720775346191278080,2615,732,Fri Apr 15 00:46:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XSEXdQupej
720415127506415616,4344,1605,Thu Apr 14 00:55:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5Lra3e4rrw
720389942216527872,6758,2712,Wed Apr 13 23:15:21 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Pb6iMmo0wk
720340705894408192,3026,1045,Wed Apr 13 19:59:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BIRRF3bcWH
720059472081784833,4098,1211,Wed Apr 13 01:22:10 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/pRHX8yn9Yu
720043174954147842,5159,2158,Wed Apr 13 00:17:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SoZq2Xoopv
719991154352222208,5085,1881,Tue Apr 12 20:50:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mvnBGaWULV
719704490224398336,4808,1562,Tue Apr 12 01:51:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/y206kWHAj0
719551379208073216,5328,2080,Mon Apr 11 15:43:12 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/S6JHaSMtln
719367763014393856,2941,795,Mon Apr 11 03:33:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7mmjyearQW
719339463458033665,4647,1347,Mon Apr 11 01:41:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/HW50zkcf2R
719332531645071360,3600,1030,Mon Apr 11 01:13:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/htrlmC7saz
718971898235854848,3673,1182,Sun Apr 10 01:20:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JRckDkZVRT
718939241951195136,5513,1892,Sat Apr 09 23:10:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/I9qoe1uEih
718631497683582976,19921,8687,Sat Apr 09 02:47:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/D9jbbmPmos
718613305783398402,2569,519,Sat Apr 09 01:35:37 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/lK9YDkRzPj
718540630683709445,2625,1087,Fri Apr 08 20:46:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zSbyvm62xZ
718460005985447936,2850,572,Fri Apr 08 15:26:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JyNmyjy3fe
718454725339934721,5130,1620,Fri Apr 08 15:05:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/4kD16wMA1Z
718246886998687744,2036,537,Fri Apr 08 01:19:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/FmxOpf2Sgl
718234618122661888,4078,1079,Fri Apr 08 00:30:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/05S8oYztgb
717841801130979328,2580,641,Wed Apr 06 22:29:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ucOEfr2rjV
717790033953034240,3044,1214,Wed Apr 06 19:04:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fv9e9AtzSG
717537687239008257,6063,1980,Wed Apr 06 02:21:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2ATDsgHD4n
717428917016076293,1688,488,Tue Apr 05 19:09:17 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/6WTfJvtKx6
717421804990701568,3317,908,Tue Apr 05 18:41:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/LBJqxMGaHi
717047459982213120,6601,2047,Mon Apr 04 17:53:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fGgleFiBPq
717009362452090881,3448,1047,Mon Apr 04 15:22:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JmgF4dMpw0
716802964044845056,4496,1262,Mon Apr 04 01:41:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SbX4e6Yg3o
716791146589110272,5835,1489,Mon Apr 04 00:55:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/h0trcJohYO
716730379797970944,1296,458,Sun Apr 03 20:53:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Juid3nnLbC
716447146686459905,13811,6320,Sun Apr 03 02:08:05 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/gHWsCTu90E
716439118184652801,2487,231,Sun Apr 03 01:36:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Kky1DPG4iq
716285507865542656,2925,1166,Sat Apr 02 15:25:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/WIWabMngQZ
716080869887381504,5145,1869,Sat Apr 02 01:52:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/UACnoyi8zu
715928423106027520,3361,941,Fri Apr 01 15:46:52 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3BhMojONxq
715758151270801409,3938,1527,Fri Apr 01 04:30:16 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/wJX74TSgzP
715733265223708672,4921,1821,Fri Apr 01 02:51:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cxl6xGY8B9
715704790270025728,2946,606,Fri Apr 01 00:58:13 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/9PnKkKzoUp
715696743237730304,4112,1384,Fri Apr 01 00:26:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cYPHuJYTjC
715680795826982913,4562,1743,Thu Mar 31 23:22:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sSugyyRuTp
715360349751484417,5770,1691,Thu Mar 31 02:09:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/hwv7Wq6gDA
715342466308784130,3185,735,Thu Mar 31 00:58:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vSufMAKm3C
715220193576927233,2544,703,Wed Mar 30 16:52:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/1OBdJkMOFx
715200624753819648,5398,2026,Wed Mar 30 15:34:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tvVDY0G911
715009755312439296,4389,1326,Wed Mar 30 02:56:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/TjnI33RE1i
714982300363173890,3953,1111,Wed Mar 30 01:07:18 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jRm5J3YCmj
714962719905021952,7750,4590,Tue Mar 29 23:49:30 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/T9sgP9ttnQ
714957620017307648,4360,1526,Tue Mar 29 23:29:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/s8YcfZrWhK
714631576617938945,3444,1075,Tue Mar 29 01:53:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3oeFfHjv0Z
714606013974974464,3812,1001,Tue Mar 29 00:12:05 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zO4eb7C4tG
714485234495041536,2854,1244,Mon Mar 28 16:12:09 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/MfW2aym5UF
714258258790387713,3166,771,Mon Mar 28 01:10:13 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Akzl5ynMmE
714251586676113411,3439,905,Mon Mar 28 00:43:43 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rDVueNIcEi
714214115368108032,2390,941,Sun Mar 27 22:14:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YMx4KWJUAB
714141408463036416,4531,1502,Sun Mar 27 17:25:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/O2RlKXigHu
713919462244790272,3453,834,Sun Mar 27 02:43:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7vyAzIURrE
713909862279876608,2016,586,Sun Mar 27 02:05:49 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/7IWKfbfihS
713900603437621249,2981,802,Sun Mar 27 01:29:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mpvaVxKmc1
713761197720473600,5140,1483,Sat Mar 26 16:15:05 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QP6GHi5az9
713411074226274305,4643,1387,Fri Mar 25 17:03:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jVJJKlPbvq
713177543487135744,7585,3046,Fri Mar 25 01:35:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SqnG9Ap28J
713175907180089344,4701,1562,Fri Mar 25 01:29:21 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/xT7XaY4gnW
712809025985978368,19604,7233,Thu Mar 24 01:11:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/HVGs5aAKAn
712717840512598017,13035,5387,Wed Mar 23 19:09:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/83RGhdIQz2
712668654853337088,4389,1306,Wed Mar 23 15:53:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/88aedAmxcl
712438159032893441,5608,1683,Wed Mar 23 00:37:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7zjEC501Ul
712309440758808576,258,25,Tue Mar 22 16:06:19 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kJIMNyMNKV
712097430750289920,4001,1110,Tue Mar 22 02:03:52 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/8AGcQ4hIfK
712092745624633345,3100,967,Tue Mar 22 01:45:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tA0ZiQ7JcG
712085617388212225,3417,520,Tue Mar 22 01:16:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/yagmFdKlyL
712065007010385924,2390,667,Mon Mar 21 23:55:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/o2GvskrhHt
711998809858043904,0,136,Mon Mar 21 19:31:59 +0000 2016,Twitter for iPhone,This is a retweet,This is a retweet
711968124745228288,8498,2482,Mon Mar 21 17:30:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2e6cUtKUuc
711743778164514816,2995,1063,Mon Mar 21 02:38:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QcSIRDpfVg
711732680602345472,9374,4434,Mon Mar 21 01:54:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/1KiuZqqOD4
711694788429553666,34635,19654,Sun Mar 20 23:23:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Ezu6jQrKAZ
711652651650457602,4080,983,Sun Mar 20 20:36:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Sk3CbhmKSW
711363825979756544,3854,1216,Sun Mar 20 01:28:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nJIXSPfedK
711306686208872448,3493,790,Sat Mar 19 21:41:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wcwoGOkZvz
711008018775851008,3157,667,Sat Mar 19 01:54:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/68iNM7B5gW
710997087345876993,4801,1495,Sat Mar 19 01:11:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Mv37BHEyyD
710844581445812225,2681,740,Fri Mar 18 15:05:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/UgkTw7TKyM
710833117892898816,2833,580,Fri Mar 18 14:19:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/PmTR4kxZkq
710658690886586372,2436,608,Fri Mar 18 02:46:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0eb7R1Om12
710609963652087808,5058,2526,Thu Mar 17 23:33:12 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/DU7Rb3NDiy
710588934686908417,4801,2020,Thu Mar 17 22:09:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kzMVMU8HBV
710296729921429505,2495,791,Thu Mar 17 02:48:31 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/VmtzwAuotq
710283270106132480,2248,554,Thu Mar 17 01:55:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ONuBILIYXZ
710272297844797440,4769,1354,Thu Mar 17 01:11:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/odfLzBonG2
710269109699739648,2536,1213,Thu Mar 17 00:58:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/OcCDb2bng5
710153181850935296,3068,963,Wed Mar 16 17:18:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fG5Pk3Et1I
710140971284037632,2923,961,Wed Mar 16 16:29:35 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nLuPY3pY12
710117014656950272,5801,2138,Wed Mar 16 14:54:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/h1OX2mLtxV
709918798883774466,3147,1149,Wed Mar 16 01:46:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/R1gLc5vDqG
709901256215666688,709,106,Wed Mar 16 00:37:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
709852847387627521,3689,1282,Tue Mar 15 21:24:41 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BNdVZEHRow
709566166965075968,3735,1296,Tue Mar 15 02:25:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/E9jaU59bh9
709556954897764353,3463,1143,Tue Mar 15 01:48:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ijJB0DuOIC
709519240576036864,1569,257,Mon Mar 14 23:19:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/aczGAV2dK4
709449600415961088,2349,636,Mon Mar 14 18:42:20 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/c6af6nYEPo
709409458133323776,2764,745,Mon Mar 14 16:02:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Yu0K98VZ9A
709225125749587968,2531,615,Mon Mar 14 03:50:21 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/k6fEWHSALn
709207347839836162,13310,6284,Mon Mar 14 02:39:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qcZDZGCapg
709198395643068416,2546,688,Mon Mar 14 02:04:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sedre1ivTK
709179584944730112,2131,724,Mon Mar 14 00:49:23 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/CLe9ETEjeF
709158332880297985,2156,449,Sun Mar 13 23:24:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/FjAj3ggXrR
709042156699303936,5016,1767,Sun Mar 13 15:43:18 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7BkkVNu5pd
708853462201716736,1893,704,Sun Mar 13 03:13:29 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/RXjEwpVJf0
708845821941387268,3139,964,Sun Mar 13 02:43:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5DLJB4ssvI
708834316713893888,1792,542,Sun Mar 13 01:57:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Vd2FqHIIGn
708810915978854401,17412,7488,Sun Mar 13 00:24:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2KcuJXL2r4
708738143638450176,2891,877,Sat Mar 12 19:35:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wsCB6LFNxD
708711088997666817,2694,783,Sat Mar 12 17:47:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Ah7WlYTUBQ
708479650088034305,2688,726,Sat Mar 12 02:28:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uC8kUqAz0W
708469915515297792,3250,883,Sat Mar 12 01:49:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VwDc6PTDzk
708400866336894977,16890,10893,Fri Mar 11 21:15:02 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/xdNNEZdGJY
708356463048204288,3821,1442,Fri Mar 11 18:18:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/oSuEGw0BhX
708349470027751425,2484,792,Fri Mar 11 17:50:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tK7a0AxQfd
708149363256774660,4507,1659,Fri Mar 11 04:35:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VEFkvWCoHF
708130923141795840,3576,902,Fri Mar 11 03:22:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XKhobeGuvT
708119489313951744,2832,1053,Fri Mar 11 02:36:57 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kDamUfeIpm
708109389455101952,2033,583,Fri Mar 11 01:56:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mhPSADiJmZ
708026248782585858,4605,2066,Thu Mar 10 20:26:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5AJs8TIV1U
